timestamp,Carrier,AvgTicketPrice,Cancelled,DestWeather,DistanceKilometers,FlightTimeHour,Origin,Dest,timestamp
"Nov 21, 2020 @ 08:51:19.000","Kibana Airlines","$1,037.23",false,Rain,"8,204.306","6.511354227793509","Dublin Airport","San Francisco International Airport","Nov 21, 2020 @ 08:51:19.000"
"Nov 21, 2020 @ 08:41:17.000","Kibana Airlines","$782.95",false,Clear,"7,379.448","5.856704777999826","Verona Villafranca Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 21, 2020 @ 08:41:17.000"
"Nov 21, 2020 @ 08:28:44.000",JetBeats,"$917.65",false,"Thunder & Lightning","2,541.865","9.026030072634706","Manchester Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 08:28:44.000"
"Nov 21, 2020 @ 08:24:25.000",JetBeats,"$547.84",false,Hail,"6,962.965","9.32643664584325","Kansai International Airport","Olenya Air Base","Nov 21, 2020 @ 08:24:25.000"
"Nov 21, 2020 @ 08:18:32.000","Kibana Airlines","$802.48",false,Cloudy,"6,749.844","7.499826578031035","London Gatwick Airport","Luis Munoz Marin International Airport","Nov 21, 2020 @ 08:18:32.000"
"Nov 21, 2020 @ 08:18:32.000","Kibana Airlines","$835.63",false,"Damaging Wind","7,629.682","7.480080292294045","St Louis Lambert International Airport","Turin Airport","Nov 21, 2020 @ 08:18:32.000"
"Nov 21, 2020 @ 08:17:53.000",JetBeats,"$928.48",true,"Heavy Fog","9,435.595","9.250583012031596","Cologne Bonn Airport","Licenciado Benito Juarez International Airport","Nov 21, 2020 @ 08:17:53.000"
"Nov 21, 2020 @ 08:14:48.000","Kibana Airlines","$865.48",false,Rain,"15,197.006","13.330707439127885","Adelaide International Airport","Falcone Borsellino Airport","Nov 21, 2020 @ 08:14:48.000"
"Nov 21, 2020 @ 08:08:35.000","ES-Air","$783.03",false,"Thunder & Lightning","8,764.562","12.206001453864433","Munich Airport","Shanghai Hongqiao International Airport","Nov 21, 2020 @ 08:08:35.000"
"Nov 21, 2020 @ 08:08:35.000",JetBeats,"$513.97",false,Rain,"9,399.718","9.215409587213834","Frankfurt am Main Airport","San Diego International Airport","Nov 21, 2020 @ 08:08:35.000"
"Nov 21, 2020 @ 07:58:27.000","Kibana Airlines","$1,075.39",false,Rain,"7,433.123","11.770283238498125","Luis Munoz Marin International Airport","Milano Linate Airport","Nov 21, 2020 @ 07:58:27.000"
"Nov 21, 2020 @ 07:56:08.000","Logstash Airways","$1,185.97",false,Clear,"9,018.506","7.515421947956366","Shanghai Hongqiao International Airport","Zurich Airport","Nov 21, 2020 @ 07:56:08.000"
"Nov 21, 2020 @ 07:39:37.000","Kibana Airlines","$691.52",false,"Heavy Fog","8,957.5","10.663690484591534","Berlin-Tegel Airport","Tokyo Haneda International Airport","Nov 21, 2020 @ 07:39:37.000"
"Nov 21, 2020 @ 07:37:29.000","Logstash Airways","$695.64",false,Cloudy,"7,619.765","10.071148920307536","Cape Town International Airport","Dubai International Airport","Nov 21, 2020 @ 07:37:29.000"
"Nov 21, 2020 @ 07:37:08.000",JetBeats,"$599.86",false,Cloudy,"6,602.081","6.472628197711504","Leonardo da Vinci - Fiumicino Airport","Montreal / Pierre Elliott Trudeau International Airport","Nov 21, 2020 @ 07:37:08.000"
"Nov 21, 2020 @ 07:28:50.000","Logstash Airways","$960.18",false,Sunny,"6,689.012","12.825656079510654","Cagliari Elmas Airport","Ottawa Macdonald-Cartier International Airport","Nov 21, 2020 @ 07:28:50.000"
"Nov 21, 2020 @ 07:20:00.000","Logstash Airways","$973.2",true,"Damaging Wind","18,861.02","22.453595060422955","Ministro Pistarini International Airport","Xi'an Xianyang International Airport","Nov 21, 2020 @ 07:20:00.000"
"Nov 21, 2020 @ 07:11:07.000",JetBeats,"$340.58",false,Cloudy,0,0,"Xi'an Xianyang International Airport","Xi'an Xianyang International Airport","Nov 21, 2020 @ 07:11:07.000"
"Nov 21, 2020 @ 07:03:32.000","Logstash Airways","$277.91",false,Cloudy,"1,707.288","1.4976211075315653","Chengdu Shuangliu International Airport","Shanghai Pudong International Airport","Nov 21, 2020 @ 07:03:32.000"
"Nov 21, 2020 @ 07:01:45.000",JetBeats,"$634.08",false,"Thunder & Lightning","11,748.251","13.9860130511424","El Dorado International Airport","King Shaka International Airport","Nov 21, 2020 @ 07:01:45.000"
"Nov 21, 2020 @ 06:39:17.000",JetBeats,"$1,181.42",false,Sunny,"14,331.022","12.123827012488386","Dubai International Airport","Mariscal Sucre International Airport","Nov 21, 2020 @ 06:39:17.000"
"Nov 21, 2020 @ 06:39:14.000","Kibana Airlines","$870.28",false,Clear,"381.717","0.3180974999391836","Malpensa International Airport","Munich Airport","Nov 21, 2020 @ 06:39:14.000"
"Nov 21, 2020 @ 06:34:53.000","ES-Air","$1,029.3",false,Cloudy,"7,628.267","6.691462393249327","Al Maktoum International Airport","Kansai International Airport","Nov 21, 2020 @ 06:34:53.000"
"Nov 21, 2020 @ 06:26:16.000",JetBeats,"$915.06",false,Clear,"8,851.504","8.19583707490242","Gimpo International Airport","Il Caravaggio International Airport","Nov 21, 2020 @ 06:26:16.000"
"Nov 21, 2020 @ 06:22:42.000",JetBeats,"$561.97",false,Cloudy,"7,761.56","11.759939370226986","Austin Straubel International Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 06:22:42.000"
"Nov 21, 2020 @ 06:22:25.000","Logstash Airways","$677.96",false,Hail,"9,336.565","10.873960806100753","Phoenix Sky Harbor International Airport","Tokyo Haneda International Airport","Nov 21, 2020 @ 06:22:25.000"
"Nov 21, 2020 @ 06:19:29.000","Logstash Airways","$815.19",false,Cloudy,"8,881.776","10.791031713829224","Incheon International Airport","Milano Linate Airport","Nov 21, 2020 @ 06:19:29.000"
"Nov 21, 2020 @ 06:14:32.000","ES-Air","$1,170.54",false,Clear,"15,879.832","14.679676933133779","Itami Airport","Jorge Chavez International Airport","Nov 21, 2020 @ 06:14:32.000"
"Nov 21, 2020 @ 05:52:24.000","Logstash Airways","$792.09",true,"Heavy Fog","11,401.482","15.126543994722402","Syracuse Hancock International Airport","Xi'an Xianyang International Airport","Nov 21, 2020 @ 05:52:24.000"
"Nov 21, 2020 @ 05:50:22.000","Logstash Airways","$922.02",false,"Heavy Fog","1,609.677","4.277521628302533","Oslo Gardermoen Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 05:50:22.000"
"Nov 21, 2020 @ 05:39:41.000",JetBeats,"$897.46",false,Cloudy,"12,242.644","13.085781283405886","Ataturk International Airport","Ministro Pistarini International Airport","Nov 21, 2020 @ 05:39:41.000"
"Nov 21, 2020 @ 05:34:05.000",JetBeats,"$820.74",false,Cloudy,"7,732.637","6.137013694904385","Il Caravaggio International Airport","St Louis Lambert International Airport","Nov 21, 2020 @ 05:34:05.000"
"Nov 21, 2020 @ 05:30:23.000","Kibana Airlines","$763.56",false,Cloudy,"1,505.783","6.254819316907771","Cagliari Elmas Airport","London Gatwick Airport","Nov 21, 2020 @ 05:30:23.000"
"Nov 21, 2020 @ 05:27:09.000",JetBeats,"$1,053.3",true,Sunny,"2,210.778","2.047017098473119","Ataturk International Airport","Stockholm-Arlanda Airport","Nov 21, 2020 @ 05:27:09.000"
"Nov 21, 2020 @ 05:25:47.000","ES-Air","$1,107.38",false,Sunny,"11,913.334","14.92973933638471","Comodoro Arturo Merino Benitez International Airport","Il Caravaggio International Airport","Nov 21, 2020 @ 05:25:47.000"
"Nov 21, 2020 @ 05:22:28.000","Kibana Airlines","$594.99",false,Cloudy,"12,557.273","17.37710487456105","Edmonton International Airport","Kempegowda International Airport","Nov 21, 2020 @ 05:22:28.000"
"Nov 21, 2020 @ 05:16:54.000","Logstash Airways","$1,171.5",false,Rain,"11,086.562","9.238801809999863","Berlin-Tegel Airport","Jorge Chavez International Airport","Nov 21, 2020 @ 05:16:54.000"
"Nov 21, 2020 @ 05:16:47.000","ES-Air","$1,081.26",false,Cloudy,"9,839.447","13.610598692766379","Licenciado Benito Juarez International Airport","Milano Linate Airport","Nov 21, 2020 @ 05:16:47.000"
"Nov 21, 2020 @ 05:14:45.000","Logstash Airways","$363.27",false,Rain,"3,648.627","3.8006527710046685","Reno Tahoe International Airport","Tampa International Airport","Nov 21, 2020 @ 05:14:45.000"
"Nov 21, 2020 @ 05:04:51.000","Logstash Airways","$1,151.94",false,Cloudy,"557.768","0.6197420605414857","Frankfurt am Main Airport","Treviso-Sant'Angelo Airport","Nov 21, 2020 @ 05:04:51.000"
"Nov 21, 2020 @ 05:02:54.000","ES-Air","$667.35",false,Sunny,"5,619.731","5.853886490825889","Chubu Centrair International Airport","Indira Gandhi International Airport","Nov 21, 2020 @ 05:02:54.000"
"Nov 21, 2020 @ 05:00:25.000",JetBeats,"$1,084.34",false,"Thunder & Lightning","5,837.048","6.485609432504064","Dubai International Airport","Guangzhou Baiyun International Airport","Nov 21, 2020 @ 05:00:25.000"
"Nov 21, 2020 @ 04:55:41.000","Kibana Airlines","$1,123.36",false,"Thunder & Lightning","7,436.236","11.767023632954489","Vienna International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 21, 2020 @ 04:55:41.000"
"Nov 21, 2020 @ 04:31:59.000",JetBeats,"$358.13",false,Clear,0,0,"Cape Town International Airport","Cape Town International Airport","Nov 21, 2020 @ 04:31:59.000"
"Nov 21, 2020 @ 04:26:30.000","Logstash Airways","$719.12",false,Clear,"9,934.706","11.038562252883999","Catania-Fontanarossa Airport","Kansai International Airport","Nov 21, 2020 @ 04:26:30.000"
"Nov 21, 2020 @ 04:26:30.000",JetBeats,"$630.18",false,Sunny,"7,555.802","10.494169719348408","Comodoro Arturo Merino Benitez International Airport","Hartsfield Jackson Atlanta International Airport","Nov 21, 2020 @ 04:26:30.000"
"Nov 21, 2020 @ 04:24:17.000",JetBeats,"$970.55",true,Rain,"6,865.204","5.448574637010756","Shanghai Pudong International Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 04:24:17.000"
"Nov 21, 2020 @ 04:04:36.000",JetBeats,"$946.14",false,"Thunder & Lightning","1,530.205","1.4168568242569641","Cologne Bonn Airport","Helsinki Vantaa Airport","Nov 21, 2020 @ 04:04:36.000"
"Nov 21, 2020 @ 03:58:46.000","Kibana Airlines","$873.26",false,Cloudy,"1,981.136","1.6509466820570142","Washington Dulles International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 21, 2020 @ 03:58:46.000"
"Nov 21, 2020 @ 03:40:12.000","Logstash Airways","$738.22",false,Hail,"9,002.117","7.50176451585265","San Diego International Airport","Tokyo Haneda International Airport","Nov 21, 2020 @ 03:40:12.000"
"Nov 21, 2020 @ 03:39:18.000","ES-Air","$856.89",true,"Damaging Wind","4,853.894","5.778444799307626","Lester B. Pearson International Airport","Mariscal Sucre International Airport","Nov 21, 2020 @ 03:39:18.000"
"Nov 21, 2020 @ 03:37:24.000","ES-Air","$1,064.8",false,"Thunder & Lightning","9,525.297","8.687747161866971","Itami Airport","Verona Villafranca Airport","Nov 21, 2020 @ 03:37:24.000"
"Nov 21, 2020 @ 03:36:13.000","Kibana Airlines","$903.69",false,Rain,"6,971.214","6.115100408943875","New Chitose Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 03:36:13.000"
"Nov 21, 2020 @ 03:28:34.000","Kibana Airlines","$1,098.71",false,Sunny,"7,674.691","9.839347654127819","Munich Airport","Scott AFB/Midamerica Airport","Nov 21, 2020 @ 03:28:34.000"
"Nov 21, 2020 @ 03:24:26.000",JetBeats,"$1,112.58",false,Rain,"8,532.648","7.110539701181028","King Shaka International Airport","Venice Marco Polo Airport","Nov 21, 2020 @ 03:24:26.000"
"Nov 21, 2020 @ 03:24:26.000","Logstash Airways","$967.22",false,Cloudy,"568.348","0.4736236414301348","Bologna Guglielmo Marconi Airport","Vienna International Airport","Nov 21, 2020 @ 03:24:26.000"
"Nov 21, 2020 @ 03:19:31.000","Kibana Airlines","$850.09",false,Clear,"1,357.66","2.0570604278924547","Ataturk International Airport","Ciampino___G. B. Pastine International Airport","Nov 21, 2020 @ 03:19:31.000"
"Nov 21, 2020 @ 03:12:45.000",JetBeats,"$1,151.38",false,Sunny,"8,391.616","11.655022060742201","Jackson-Medgar Wiley Evers International Airport","Venice Marco Polo Airport","Nov 21, 2020 @ 03:12:45.000"
"Nov 21, 2020 @ 03:07:49.000",JetBeats,"$203.27",false,Rain,"453.019","0.6863928000408225","Kempegowda International Airport","Rajiv Gandhi International Airport","Nov 21, 2020 @ 03:07:49.000"
"Nov 21, 2020 @ 03:07:37.000","Logstash Airways","$696.68",false,"Thunder & Lightning","6,744.117","6.611879567609248","Indira Gandhi International Airport","London Heathrow Airport","Nov 21, 2020 @ 03:07:37.000"
"Nov 21, 2020 @ 03:05:42.000","Logstash Airways","$682.83",false,"Heavy Fog","7,286.13","7.143264782217565","Warsaw Chopin Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 21, 2020 @ 03:05:42.000"
"Nov 21, 2020 @ 02:56:52.000","ES-Air","$704.4",false,Clear,"9,512.162","8.34400138917589","Falcone Borsellino Airport","Jeju International Airport","Nov 21, 2020 @ 02:56:52.000"
"Nov 21, 2020 @ 02:49:36.000","ES-Air","$254.77",false,Cloudy,"2,164.496","2.7749947680146207","Bradley International Airport","Wichita Mid Continent Airport","Nov 21, 2020 @ 02:49:36.000"
"Nov 21, 2020 @ 02:46:50.000",JetBeats,"$904.01",true,Rain,"547.175","0.5066434604957528","Berlin-Tegel Airport","Vienna International Airport","Nov 21, 2020 @ 02:46:50.000"
"Nov 21, 2020 @ 02:39:13.000","ES-Air","$759.9",false,Rain,"6,860.804","8.795902246290753","Munich Airport","Washington Dulles International Airport","Nov 21, 2020 @ 02:39:13.000"
"Nov 21, 2020 @ 02:17:37.000","Logstash Airways","$740.94",false,Rain,"11,818.551","9.379802007654224","Chengdu Shuangliu International Airport","Des Moines International Airport","Nov 21, 2020 @ 02:17:37.000"
"Nov 21, 2020 @ 02:10:32.000","Kibana Airlines","$952.76",false,Sunny,"7,244.259","6.707647563562087","Jorge Chavez International Airport","San Francisco International Airport","Nov 21, 2020 @ 02:10:32.000"
"Nov 21, 2020 @ 02:08:47.000","Logstash Airways","$1,069.51",false,"Damaging Wind","9,695.353","7.69472461016723","Munich Airport","San Diego International Airport","Nov 21, 2020 @ 02:08:47.000"
"Nov 21, 2020 @ 02:08:47.000","Logstash Airways","$1,017.54",false,Rain,"1,536.892","1.2197559393559674","Beijing Capital International Airport","Ukrainka Air Base","Nov 21, 2020 @ 02:08:47.000"
"Nov 21, 2020 @ 02:01:07.000","Kibana Airlines","$1,134.4",false,Rain,"577.575","4.101640384640762","Frankfurt am Main Airport","Venice Marco Polo Airport","Nov 21, 2020 @ 02:01:07.000"
"Nov 21, 2020 @ 01:51:27.000","Logstash Airways","$964.67",false,Cloudy,"2,491.048","8.024314451324072","London Luton Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 01:51:27.000"
"Nov 21, 2020 @ 01:49:27.000","ES-Air","$1,080.98",false,Sunny,"13,558.576","12.554236915767829","King Shaka International Airport","Raleigh Durham International Airport","Nov 21, 2020 @ 01:49:27.000"
"Nov 21, 2020 @ 01:48:47.000","Kibana Airlines","$349.83",false,Rain,"1,174.357","1.3048416556384945","Guangzhou Baiyun International Airport","Shanghai Hongqiao International Airport","Nov 21, 2020 @ 01:48:47.000"
"Nov 21, 2020 @ 01:41:59.000","Logstash Airways","$911.99",false,Cloudy,"1,429.947","2.166586414393149","London Luton Airport","Stockholm-Arlanda Airport","Nov 21, 2020 @ 01:41:59.000"
"Nov 21, 2020 @ 01:41:37.000",JetBeats,"$789.32",true,"Heavy Fog","9,940.951","8.284125807524493","Ciampino___G. B. Pastine International Airport","Phoenix Sky Harbor International Airport","Nov 21, 2020 @ 01:41:37.000"
"Nov 21, 2020 @ 01:40:47.000","Kibana Airlines","$710.69",true,Sunny,"11,444.003","9.536669535757284","Lester B. Pearson International Airport","Shanghai Hongqiao International Airport","Nov 21, 2020 @ 01:40:47.000"
"Nov 21, 2020 @ 01:37:26.000","Kibana Airlines","$925.93",true,Clear,"7,088.598","8.438807526094136","Winnipeg / James Armstrong Richardson International Airport","Zurich Airport","Nov 21, 2020 @ 01:37:26.000"
"Nov 21, 2020 @ 01:33:52.000","Logstash Airways","$996.13",false,Sunny,"5,626.988","4.689156459635751","Oslo Gardermoen Airport","Ottawa Macdonald-Cartier International Airport","Nov 21, 2020 @ 01:33:52.000"
"Nov 21, 2020 @ 01:30:33.000",JetBeats,"$1,061.28",false,Rain,"7,379.448","7.234752961058609","Verona Villafranca Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 21, 2020 @ 01:30:33.000"
"Nov 21, 2020 @ 01:29:37.000","Logstash Airways","$1,167.85",false,Clear,"1,246.304","1.597826006729792","Turin Airport","Warsaw Chopin Airport","Nov 21, 2020 @ 01:29:37.000"
"Nov 21, 2020 @ 01:29:30.000","Logstash Airways","$1,072.74",false,Sunny,"8,925.051","12.39590479359653","Frankfurt am Main Airport","Jeju International Airport","Nov 21, 2020 @ 01:29:30.000"
"Nov 21, 2020 @ 01:29:20.000","Kibana Airlines","$452.58",false,Clear,0,0,"Mariscal Sucre International Airport","Mariscal Sucre International Airport","Nov 21, 2020 @ 01:29:20.000"
"Nov 21, 2020 @ 01:20:08.000","Logstash Airways","$300.34",false,Rain,"1,798.9","2.9756065442953794","Albuquerque International Sunport Airport","Chicago O'Hare International Airport","Nov 21, 2020 @ 01:20:08.000"
"Nov 21, 2020 @ 01:18:21.000","Kibana Airlines","$725.19",false,Sunny,"17,608.317","18.341997175622904","Comodoro Arturo Merino Benitez International Airport","Itami Airport","Nov 21, 2020 @ 01:18:21.000"
"Nov 21, 2020 @ 01:15:30.000",JetBeats,"$935.23",false,"Heavy Fog","8,309.33","10.65298749670578","Gimpo International Airport","Sydney Kingsford Smith International Airport","Nov 21, 2020 @ 01:15:30.000"
"Nov 21, 2020 @ 01:12:15.000",JetBeats,"$399.8",false,Clear,"990.217","4.368611313970414","Minneapolis-St Paul International/Wold-Chamberlain Airport","Tulsa International Airport","Nov 21, 2020 @ 01:12:15.000"
"Nov 21, 2020 @ 01:08:07.000",JetBeats,"$771.39",false,Sunny,"7,178.793","8.546182188690299","Charles de Gaulle International Airport","Edmonton International Airport","Nov 21, 2020 @ 01:08:07.000"
"Nov 21, 2020 @ 01:06:02.000",JetBeats,"$1,190.23",false,Clear,"6,865.204","7.151254211076617","Shanghai Pudong International Airport","Sheremetyevo International Airport","Nov 21, 2020 @ 01:06:02.000"
"Nov 21, 2020 @ 01:00:00.000",JetBeats,"$1,010.57",true,"Damaging Wind","9,243.811","7.336357907516499","London Gatwick Airport","Shanghai Hongqiao International Airport","Nov 21, 2020 @ 01:00:00.000"
"Nov 21, 2020 @ 00:56:11.000","Kibana Airlines","$479.25",true,"Thunder & Lightning","7,186.046","8.554817258775055","Berlin-Tegel Airport","Rochester International Airport","Nov 21, 2020 @ 00:56:11.000"
"Nov 21, 2020 @ 00:50:16.000","ES-Air","$924.22",false,"Thunder & Lightning","3,766.389","4.828703993719483","Comodoro Arturo Merino Benitez International Airport","Mariscal Sucre International Airport","Nov 21, 2020 @ 00:50:16.000"
"Nov 21, 2020 @ 00:48:29.000","Logstash Airways","$313.87",false,Cloudy,"818.231","2.507620956588419","Amsterdam Airport Schiphol","Turin Airport","Nov 21, 2020 @ 00:48:29.000"
"Nov 21, 2020 @ 00:47:43.000",JetBeats,"$734.35",false,"Damaging Wind","7,694.318","9.499401433575","Gimpo International Airport","Oslo Gardermoen Airport","Nov 21, 2020 @ 00:47:43.000"
"Nov 21, 2020 @ 00:46:51.000","Kibana Airlines","$959.64",false,Clear,"9,916.286","10.329464425491107","New Chitose Airport","Portland International Jetport Airport","Nov 21, 2020 @ 00:46:51.000"
"Nov 21, 2020 @ 00:46:20.000","Logstash Airways","$488.35",false,Rain,"7,366.688","9.444472103262928","Chengdu Shuangliu International Airport","Vienna International Airport","Nov 21, 2020 @ 00:46:20.000"
"Nov 21, 2020 @ 00:39:59.000","ES-Air","$940.23",false,Rain,"7,140.671","9.15470635019644","Richmond International Airport","Venice Marco Polo Airport","Nov 21, 2020 @ 00:39:59.000"
"Nov 21, 2020 @ 00:34:30.000",JetBeats,"$987.16",false,Clear,"1,142.367","1.2692971109775566","Frankfurt am Main Airport","Oslo Gardermoen Airport","Nov 21, 2020 @ 00:34:30.000"
"Nov 21, 2020 @ 00:31:49.000","ES-Air","$613.66",true,Rain,"8,305.758","8.651831019200966","Orlando Sanford International Airport","Warsaw Chopin Airport","Nov 21, 2020 @ 00:31:49.000"
"Nov 21, 2020 @ 00:29:56.000","Kibana Airlines","$255.63",false,Sunny,"3,916.321","4.662286778982728","Mariscal Sucre International Airport","San Antonio International Airport","Nov 21, 2020 @ 00:29:56.000"
"Nov 21, 2020 @ 00:19:50.000","Kibana Airlines","$192.02",false,Sunny,"652.419","2.4885139693874225","Falcone Borsellino Airport","Pisa International Airport","Nov 21, 2020 @ 00:19:50.000"
"Nov 21, 2020 @ 00:16:53.000","ES-Air","$581.37",true,"Thunder & Lightning","13,926.156","13.653094164512805","Mariscal Sucre International Airport","Melbourne International Airport","Nov 21, 2020 @ 00:16:53.000"
"Nov 21, 2020 @ 00:16:24.000","ES-Air","$301.08",false,Cloudy,"9,287.659","12.069621386736726","Manchester Airport","OR Tambo International Airport","Nov 21, 2020 @ 00:16:24.000"
"Nov 21, 2020 @ 00:14:59.000","ES-Air","$886.89",false,"Heavy Fog","10,580.94","14.297166347822053","Jeju International Airport","Tucson International Airport","Nov 21, 2020 @ 00:14:59.000"
"Nov 20, 2020 @ 23:56:22.000","ES-Air","$639.34",false,"Thunder & Lightning","2,491.048","3.459788247047065","London Luton Airport","Sheremetyevo International Airport","Nov 20, 2020 @ 23:56:22.000"
"Nov 20, 2020 @ 23:55:07.000","ES-Air","$827.33",false,Rain,"9,971.757","7.914093009175989","Melbourne International Airport","Ukrainka Air Base","Nov 20, 2020 @ 23:55:07.000"
"Nov 20, 2020 @ 23:45:55.000",JetBeats,"$448.16",false,Hail,"4,449.192","5.296657142322698","El Dorado International Airport","General Mitchell International Airport","Nov 20, 2020 @ 23:45:55.000"
"Nov 20, 2020 @ 23:44:37.000","Kibana Airlines","$200.19",false,"Damaging Wind",0,0,"McCarran International Airport","McCarran International Airport","Nov 20, 2020 @ 23:44:37.000"
"Nov 20, 2020 @ 23:42:37.000","ES-Air","$322.59",false,Sunny,"6,758.482","7.0400859085577405","Edmonton International Airport","Mariscal Sucre International Airport","Nov 20, 2020 @ 23:42:37.000"
"Nov 20, 2020 @ 23:32:09.000",JetBeats,"$393",false,Rain,"13,481.343","12.482724943773105","Ministro Pistarini International Airport","Sheremetyevo International Airport","Nov 20, 2020 @ 23:32:09.000"
"Nov 20, 2020 @ 23:31:05.000",JetBeats,"$632.33",false,Rain,"7,708.996","6.424163180200293","Ciampino___G. B. Pastine International Airport","Duluth International Airport","Nov 20, 2020 @ 23:31:05.000"
"Nov 20, 2020 @ 23:30:24.000","Logstash Airways","$919.03",false,Cloudy,"8,351.817","11.599746491001321","Verona Villafranca Airport","Wichita Mid Continent Airport","Nov 20, 2020 @ 23:30:24.000"
"Nov 20, 2020 @ 23:20:14.000",JetBeats,"$565.82",false,Clear,"9,516.35","9.91286432806896","Beijing Capital International Airport","San Francisco International Airport","Nov 20, 2020 @ 23:20:14.000"
"Nov 20, 2020 @ 23:19:36.000","ES-Air","$434.15",false,Hail,"1,113.756","6.927892875062598","Manchester Airport","Oslo Gardermoen Airport","Nov 20, 2020 @ 23:19:36.000"
"Nov 20, 2020 @ 23:14:17.000","Kibana Airlines","$841.68",false,Clear,"8,194.791","13.255703510785954","Kansas City International Airport","Vienna International Airport","Nov 20, 2020 @ 23:14:17.000"
"Nov 20, 2020 @ 23:12:35.000","Kibana Airlines","$281.97",false,Rain,"7,633.099","6.360915824016839","Bari Karol Wojty__a Airport","Chengdu Shuangliu International Airport","Nov 20, 2020 @ 23:12:35.000"
"Nov 20, 2020 @ 23:12:35.000","Logstash Airways","$751.64",false,"Thunder & Lightning","11,855.121","10.976964011260431","Al Maktoum International Airport","Quad City International Airport","Nov 20, 2020 @ 23:12:35.000"
"Nov 20, 2020 @ 23:05:24.000","Kibana Airlines","$918.66",false,Clear,"7,902.833","7.317437713361925","Beijing Capital International Airport","Venice Marco Polo Airport","Nov 20, 2020 @ 23:05:24.000"
"Nov 20, 2020 @ 23:01:02.000","ES-Air","$872.7",false,Clear,"4,864.948","4.054123387590135","Des Moines International Airport","Mariscal Sucre International Airport","Nov 20, 2020 @ 23:01:02.000"
"Nov 20, 2020 @ 23:01:02.000","Logstash Airways","$469.67",false,Sunny,"14,429.574","15.030805734706899","Brisbane International Airport","El Dorado International Airport","Nov 20, 2020 @ 23:01:02.000"
"Nov 20, 2020 @ 22:59:20.000",JetBeats,"$493.8",false,"Thunder & Lightning","10,378.476","15.724963831228154","Montreal / Pierre Elliott Trudeau International Airport","Narita International Airport","Nov 20, 2020 @ 22:59:20.000"
"Nov 20, 2020 @ 22:54:01.000","Logstash Airways","$565.01",false,Clear,"13,785.458","19.14646981325311","Louisville International Standiford Field","OR Tambo International Airport","Nov 20, 2020 @ 22:54:01.000"
"Nov 20, 2020 @ 22:44:32.000","Kibana Airlines","$931.65",true,Cloudy,"3,129.95","2.4840875574555663","Licenciado Benito Juarez International Airport","Mariscal Sucre International Airport","Nov 20, 2020 @ 22:44:32.000"
"Nov 20, 2020 @ 22:39:31.000","Kibana Airlines","$932.59",true,Hail,"4,864.948","4.054123387590135","Des Moines International Airport","Mariscal Sucre International Airport","Nov 20, 2020 @ 22:39:31.000"
"Nov 20, 2020 @ 22:31:58.000","Logstash Airways","$275.44",false,Clear,"5,864.798","6.109164294204286","Al Maktoum International Airport","Guangzhou Baiyun International Airport","Nov 20, 2020 @ 22:31:58.000"
"Nov 20, 2020 @ 22:26:19.000","Kibana Airlines","$282.36",false,Rain,"958.018","1.3305806984734885","Frankfurt am Main Airport","Leonardo da Vinci - Fiumicino Airport","Nov 20, 2020 @ 22:26:19.000"
"Nov 20, 2020 @ 22:21:59.000","ES-Air","$634.64",false,"Thunder & Lightning","11,624.234","9.686861375989354","Melbourne International Airport","Ministro Pistarini International Airport","Nov 20, 2020 @ 22:21:59.000"
"Nov 20, 2020 @ 22:15:13.000",JetBeats,"$493.9",false,Sunny,"2,351.946","7.266591608446013","Pisa International Airport","Sheremetyevo International Airport","Nov 20, 2020 @ 22:15:13.000"
"Nov 20, 2020 @ 22:15:00.000",JetBeats,"$628.94",true,"Thunder & Lightning","8,427.171","14.454404466711319","Seattle Tacoma International Airport","Warsaw Chopin Airport","Nov 20, 2020 @ 22:15:00.000"
"Nov 20, 2020 @ 22:07:11.000","Kibana Airlines","$314.48",false,Cloudy,"1,765.767","2.4811440194626475","Ataturk International Airport","Zurich Airport","Nov 20, 2020 @ 22:07:11.000"
"Nov 20, 2020 @ 22:03:06.000","Logstash Airways","$420.7",false,Clear,"8,007.099","9.532260939177098","Cape Town International Airport","Falcone Borsellino Airport","Nov 20, 2020 @ 22:03:06.000"
"Nov 20, 2020 @ 22:02:52.000","Kibana Airlines","$128.01",false,Cloudy,0,0,"Zurich Airport","Zurich Airport","Nov 20, 2020 @ 22:02:52.000"
"Nov 20, 2020 @ 22:02:05.000","ES-Air","$531.16",false,Cloudy,"8,899.644","13.056705129014778","Salt Lake City International Airport","Verona Villafranca Airport","Nov 20, 2020 @ 22:02:05.000"
"Nov 20, 2020 @ 21:57:01.000",JetBeats,"$371.29",false,Sunny,"7,201.345","6.316969362135354","Detroit Metropolitan Wayne County Airport","Pisa International Airport","Nov 20, 2020 @ 21:57:01.000"
